Time,FR007:1Y,FR007:2Y,FR007:3Y,FR007:5Y,FR007:7Y,FR007:10Y,国债:1Y,国债:2Y,国债:3Y,国债:5Y,国债:7Y,国债:10Y,国开:1Y,国开:2Y,国开:3Y,国开:5Y,国开:7Y,国开:10Y,口行:1Y,口行:2Y,口行:3Y,口行:5Y,口行:7Y,口行:10Y
2019-12-24,2.6225,2.6957,2.7888,2.9765,3.123,3.2588,2.5008,2.5376,2.7617,2.9288,3.1074,3.1535,2.6062,2.8788,2.9128,3.3746,3.5398,3.5752,2.5753,2.8711,2.9538,3.3287,3.5517,3.7385
2019-12-25,2.6238,2.6938,2.786,2.9725,3.1159,3.2588,2.4808,2.531,2.7685,2.9236,3.0929,3.1463,2.5961,2.8535,2.9217,3.365,3.535,3.5611,2.5783,2.8511,2.9235,3.3296,3.5373,3.7321
2019-12-26,2.6255,2.6928,2.78,2.964,3.1013,3.2463,2.3918,2.5059,2.7452,2.8881,3.0629,3.1137,2.5765,2.8242,2.9104,3.3537,3.5308,3.5516,2.5933,2.8773,2.9039,3.3144,3.5259,3.7198
2019-12-27,2.635,2.7,2.7843,2.9775,3.1125,3.2563,2.3788,2.4927,2.7486,2.8851,3.0663,3.1292,2.527,2.8173,2.9052,3.3617,3.5389,3.5689,2.5699,2.8386,2.891,3.3115,3.5154,3.7306
2019-12-30,2.6413,2.71,2.7925,2.9863,3.1275,3.2713,2.3623,2.4743,2.7514,2.8872,3.0645,3.1322,2.5185,2.796,2.9123,3.3738,3.5464,3.5804,2.5177,2.8076,2.8874,3.3238,3.5559,3.746
2019-12-31,2.6463,2.7113,2.7925,2.9823,3.1188,3.2675,2.3631,2.4784,2.7321,2.8897,3.0353,3.1365,2.4979,2.7767,2.9159,3.3717,3.5212,3.5767,2.5178,2.8127,2.88,3.3304,3.5348,3.7313
2020-01-02,2.6538,2.7263,2.83,3.02,3.1597,3.3,2.416,2.5316,2.7458,2.9156,3.0657,3.1485,2.5279,2.7988,2.9489,3.3717,3.5595,3.5941,2.4966,2.8164,2.8995,3.3709,3.5676,3.7539
2020-01-03,2.6381,2.7163,2.82,3.0078,3.1563,3.3,2.4359,2.5366,2.7595,2.9353,3.0753,3.1428,2.5739,2.8397,2.9662,3.3717,3.5642,3.5866,2.5192,2.8164,2.9458,3.3707,3.5766,3.7533
2020-01-06,2.6173,2.7021,2.7945,2.9836,3.125,3.2663,2.4121,2.5048,2.718,2.9059,3.0683,3.1352,2.5716,2.8367,2.9569,3.3624,3.5412,3.5743,2.4973,2.8164,2.949,3.3556,3.5746,3.7347
2020-01-07,2.6363,2.7125,2.8063,2.9914,3.1374,3.2788,2.4272,2.4926,2.7029,2.9179,3.0709,3.1379,2.435,2.8336,2.974,3.268,3.5364,3.5842,2.4793,2.8314,2.9467,3.3456,3.5687,3.7386
2020-01-08,2.635,2.7097,2.7988,2.9763,3.1206,3.2625,2.3,2.5038,2.6585,2.902,3.0569,3.1337,2.4282,2.8412,2.9599,3.263,3.5288,3.5768,2.4623,2.8514,2.9311,3.3286,3.5659,3.7289
2020-01-09,2.6313,2.7049,2.795,2.9737,3.1185,3.2677,2.3042,2.5122,2.6686,2.8961,3.0466,3.1184,2.4344,2.8474,2.9591,3.2669,3.5151,3.5669,2.4685,2.8714,2.9495,3.3224,3.563,3.6986
2020-01-10,2.6238,2.6875,2.7738,2.9475,3.0925,3.2363,2.2744,2.5068,2.6776,2.8643,3.0326,3.0819,2.4344,2.8388,2.9503,3.2542,3.4987,3.5295,2.4685,2.8612,2.9481,3.2899,3.5389,3.6611
2020-01-13,2.6383,2.7038,2.7849,2.9597,3.1009,3.2429,2.2807,2.5118,2.6889,2.8703,3.0444,3.084,2.4391,2.846,2.9574,3.2643,3.4958,3.5346,2.4732,2.856,2.9567,3.2958,3.5429,3.6504
2020-01-14,2.6463,2.71,2.7925,2.975,3.1188,3.2589,2.3009,2.5118,2.7053,2.8936,3.055,3.0994,2.4391,2.8664,2.9931,3.2703,3.5017,3.549,2.455,2.8841,2.9613,3.3054,3.5493,3.6629
2020-01-15,2.6473,2.7113,2.795,2.9713,3.11,3.2513,2.2854,2.5017,2.7033,2.889,3.0497,3.0897,2.4425,2.8673,2.9868,3.2653,3.4917,3.5396,2.4757,2.8827,2.9739,3.3021,3.516,3.6579
2020-01-16,2.6352,2.7054,2.7898,2.9737,3.11,3.24,2.2721,2.5094,2.7015,2.8867,3.0499,3.0918,2.4511,2.8707,2.9888,3.2706,3.4695,3.5386,2.487,2.8805,2.9929,3.2992,3.5164,3.6579
2020-01-17,2.6231,2.6838,2.77,2.9575,3.0875,3.2225,2.2618,2.5115,2.7005,2.8697,3.0232,3.0832,2.4007,2.8541,2.9798,3.2659,3.4726,3.5299,2.4467,2.871,2.9797,3.2891,3.509,3.6429
2020-01-19,2.6213,2.6825,2.7725,2.9563,3.0888,3.2138,2.2627,2.5104,2.6683,2.8699,3.0219,3.078,2.3943,2.8462,2.977,3.2641,3.4601,3.525,2.4433,2.8864,2.9761,3.2981,3.5037,3.6358
2020-01-20,2.6088,2.6688,2.7538,2.9361,3.0688,3.195,2.2019,2.4929,2.6233,2.8592,2.999,3.0776,2.4017,2.8323,2.9664,3.2414,3.4455,3.5198,2.4394,2.8723,2.9485,3.2631,3.4974,3.6104
2020-01-21,2.6033,2.6665,2.7415,2.913,3.0466,3.1763,2.2058,2.4772,2.6133,2.8174,2.9706,3.0337,2.4354,2.8231,2.9767,3.201,3.4183,3.4799,2.442,2.8665,2.9527,3.2493,3.4882,3.5874
2020-01-22,2.6133,2.6644,2.7492,2.924,3.0528,3.1791,2.181,2.4792,2.6008,2.8242,2.9724,3.0282,2.3938,2.8245,2.9783,3.2007,3.4194,3.4673,2.4125,2.8673,2.9514,3.2277,3.4617,3.5704
2020-01-23,2.5825,2.6513,2.7263,2.8838,3.035,3.16,2.181,2.4793,2.5877,2.7883,2.9379,2.9932,2.3943,2.8194,2.9759,3.1648,3.3851,3.4127,2.413,2.8622,2.949,3.2329,3.4591,3.5454
2020-02-03,2.4588,2.4913,2.5563,2.7188,2.8513,2.9788,2.091,2.33,2.3978,2.6269,2.7776,2.8231,2.097,2.6633,2.7691,3.0095,3.2248,3.2264,2.1158,2.6947,2.7777,3.0607,3.2988,3.3804
2020-02-04,2.465,2.5002,2.5664,2.7411,2.8488,2.9688,2.1,2.3694,2.4056,2.6399,2.7906,2.8551,2.1185,2.6935,2.7892,3.0193,3.22,3.2562,2.1372,2.7261,2.7977,3.0731,3.3167,3.3904
2020-02-05,2.4425,2.4788,2.5588,2.7255,2.86,2.9938,2.0773,2.359,2.4264,2.6348,2.7893,2.844,2.0958,2.6857,2.8031,3.0123,3.2255,3.2588,2.1145,2.7158,2.8043,3.11,3.3262,3.3897
2020-02-06,2.4338,2.4718,2.55,2.7235,2.8588,2.993,2.0593,2.3468,2.4327,2.6353,2.7844,2.8392,2.0778,2.6765,2.7898,3.0129,3.2018,3.2614,2.0965,2.6765,2.7663,3.1004,3.3333,3.4
2020-02-07,2.3857,2.4217,2.4963,2.6659,2.7997,2.9332,2.0525,2.3242,2.4039,2.5917,2.7666,2.8024,2.071,2.6447,2.7453,2.9532,3.1762,3.2218,2.0897,2.6581,2.725,3.0442,3.3077,3.381
2020-02-10,2.3689,2.4077,2.4908,2.6625,2.8035,2.925,2,2.3083,2.3851,2.5642,2.756,2.7872,2.0085,2.5716,2.6921,2.9458,3.1657,3.2096,2.0415,2.6097,2.6965,3.0101,3.2872,3.35
2020-02-11,2.4002,2.4413,2.525,2.71,2.84,2.9738,1.99,2.3155,2.4153,2.5956,2.7803,2.834,2.016,2.5585,2.7178,2.9545,3.2007,3.2545,1.9998,2.597,2.6812,3.0229,3.2687,3.385
2020-02-12,2.4062,2.4425,2.527,2.7088,2.8525,2.9925,1.99,2.296,2.4223,2.6067,2.7887,2.8333,2.0157,2.5575,2.706,2.9553,3.183,3.2595,2.0011,2.5906,2.6777,3.0181,3.2687,3.385
2020-02-13,2.3875,2.4325,2.51,2.6792,2.8213,2.972,1.981,2.2935,2.4218,2.6076,2.7867,2.8201,2.0066,2.5484,2.6919,2.9576,3.1682,3.2534,2.0011,2.5598,2.6779,3.0175,3.2687,3.38
2020-02-14,2.3975,2.4475,2.5325,2.7138,2.8563,3.0038,1.9613,2.3127,2.4225,2.6229,2.7977,2.8631,2.007,2.5336,2.7046,2.9563,3.1988,3.282,1.981,2.5384,2.685,3.0385,3.2787,3.403
2020-02-17,2.395,2.4523,2.5363,2.726,2.8764,3.0225,1.9358,2.3138,2.4389,2.6545,2.8151,2.8928,1.984,2.5431,2.742,2.9655,3.2039,3.2917,1.9689,2.5423,2.7025,3.0645,3.2974,3.4256
2020-02-18,2.3938,2.4463,2.5213,2.7038,2.85,2.9975,1.9358,2.2897,2.4303,2.6473,2.8199,2.8664,2.0126,2.5369,2.7404,2.9662,3.219,3.2675,1.9806,2.5324,2.6993,3.0521,3.2952,3.4007
2020-02-19,2.4063,2.46,2.535,2.7173,2.8632,3.0063,1.9365,2.3008,2.4395,2.6545,2.8468,2.8776,2.0733,2.5347,2.7518,2.9788,3.2242,3.2849,2.0007,2.5412,2.7091,3.0621,3.2884,3.4004
2020-02-20,2.4209,2.4705,2.55,2.7288,2.8806,3.0231,1.9459,2.3542,2.4268,2.6834,2.8483,2.8857,2.1406,2.5641,2.7515,3.0269,3.2445,3.2948,2.02,2.5425,2.7455,3.0513,3.2909,3.4111
2020-02-21,2.3852,2.4372,2.5128,2.6915,2.8452,2.9909,1.9309,2.3063,2.4068,2.6634,2.8332,2.847,2.1344,2.5643,2.7544,2.9981,3.2254,3.2727,2.0323,2.548,2.7645,3.0772,3.2771,3.3841
2020-02-24,2.3478,2.3906,2.4585,2.6375,2.785,2.9313,1.8853,2.2708,2.3948,2.6311,2.8199,2.812,2.1261,2.5479,2.7255,2.9544,3.2032,3.2381,2.0124,2.5376,2.7424,3.0578,3.2724,3.3596
2020-02-25,2.3528,2.3988,2.4749,2.6525,2.8013,2.95,1.8951,2.2892,2.3835,2.6384,2.82,2.822,2.1377,2.5451,2.7422,2.9552,3.2192,3.2508,2.0224,2.5387,2.752,3.0503,3.2474,3.3567
2020-02-26,2.325,2.3688,2.4393,2.619,2.7725,2.9238,1.8863,2.2898,2.3835,2.6283,2.8196,2.7973,2.1628,2.5108,2.7332,2.9502,3.2204,3.2434,2.0524,2.5377,2.7378,3.037,3.2393,3.3569
2020-02-27,2.2988,2.3375,2.4072,2.5761,2.7272,2.87,1.9051,2.2845,2.3821,2.5953,2.8044,2.7702,2.1594,2.485,2.722,2.89,3.2136,3.2237,2.0524,2.5377,2.7164,2.954,3.2351,3.3448
2020-02-28,2.2775,2.3036,2.3672,2.5408,2.69,2.8424,1.9291,2.2545,2.3831,2.5266,2.7477,2.7376,2.1463,2.4527,2.6769,2.8474,3.1909,3.1989,2.041,2.5058,2.6812,2.9109,3.2157,3.313
2020-03-02,2.2866,2.3301,2.4052,2.588,2.7338,2.8879,1.9251,2.2545,2.3951,2.5372,2.7548,2.7428,2.1473,2.4505,2.6753,2.8683,3.2132,3.2019,2.0452,2.5079,2.6812,2.9131,3.2212,3.3206
2020-03-03,2.2788,2.3209,2.3925,2.565,2.7188,2.8688,1.958,2.2545,2.4051,2.5315,2.7646,2.7478,2.1496,2.4405,2.6666,2.879,3.2125,3.2067,2.1627,2.5079,2.6862,2.9188,3.2356,3.3252
2020-03-04,2.2213,2.2588,2.3325,2.5068,2.6552,2.8063,1.943,2.2325,2.295,2.4843,2.6946,2.673,2.0929,2.4005,2.6235,2.8137,3.1793,3.1621,2.1645,2.4829,2.6387,2.8804,3.2067,3.2811
2020-03-05,2.2371,2.2875,2.365,2.5439,2.697,2.8438,1.943,2.2275,2.2815,2.4918,2.6898,2.6829,2.0829,2.3855,2.6297,2.81,3.1767,3.1756,2.1539,2.4729,2.626,2.8805,3.2102,3.2883
2020-03-06,2.1938,2.2413,2.3152,2.4986,2.65,2.8077,1.913,2.185,2.2265,2.4575,2.6231,2.628,2.0479,2.3505,2.57,2.7713,3.137,3.135,2.1126,2.42,2.5893,2.8408,3.1752,3.2509
2020-03-09,2.145,2.1887,2.25,2.4202,2.5675,2.7288,1.8806,2.1004,2.1465,2.3606,2.5158,2.5205,1.99,2.2665,2.4859,2.7087,3.0271,3.0271,2.0188,2.335,2.5123,2.7355,3.0901,3.144
2020-03-10,2.2386,2.2838,2.3572,2.5409,2.6826,2.8438,1.9068,2.1504,2.187,2.4591,2.6102,2.613,2.0162,2.3165,2.5723,2.7932,3.0673,3.1043,2.045,2.385,2.5506,2.8005,3.1209,3.2216
2020-03-11,2.2456,2.2875,2.3566,2.524,2.6725,2.825,1.9154,2.1204,2.2267,2.4539,2.6148,2.6079,2.019,2.3175,2.5852,2.7926,3.0987,3.0895,2.1147,2.421,2.5718,2.831,3.1512,3.2216
2020-03-12,2.2484,2.3017,2.3791,2.5503,2.7028,2.8527,1.9166,2.1372,2.2471,2.4769,2.6352,2.6379,2.05,2.3095,2.5955,2.8154,3.0859,3.035,2.1111,2.421,2.5689,2.8509,3.1624,3.2417
2020-03-13,2.2725,2.3285,2.4175,2.5988,2.7425,2.8871,1.9234,2.1593,2.2572,2.5381,2.695,2.6759,2.09,2.3395,2.6299,2.8554,3.107,3.06,2.1013,2.441,2.6042,2.8811,3.1744,3.2685
2020-03-16,2.2225,2.2875,2.3738,2.5563,2.7068,2.8588,1.8954,2.194,2.2511,2.5224,2.6871,2.6758,2.0724,2.3339,2.6327,2.8407,3.1089,3.04,2.1096,2.421,2.6077,2.8927,3.1622,3.2649
2020-03-17,2.2095,2.2781,2.3788,2.5688,2.7213,2.875,1.8954,2.209,2.2507,2.5508,2.7044,2.7135,2.0855,2.3295,2.6466,2.8776,3.1485,3.065,2.1023,2.4276,2.6284,2.9262,3.1962,3.2875
2020-03-18,2.1668,2.2425,2.3438,2.5386,2.6974,2.8475,1.9154,2.209,2.2612,2.5443,2.7063,2.7136,2.0696,2.3101,2.6375,2.854,3.1589,3.065,2.0893,2.4276,2.6166,2.8931,3.1837,3.2915
2020-03-19,2.1463,2.2313,2.3438,2.5488,2.7,2.8538,1.8853,2.1959,2.251,2.5546,2.7236,2.7299,2.0391,2.3101,2.6121,2.8821,3.1796,3.0813,2.0818,2.4276,2.6044,2.9033,3.2224,3.247
2020-03-20,2.1094,2.1944,2.3057,2.5086,2.6665,2.8227,1.8682,2.1716,2.2429,2.5217,2.6999,2.6815,2.0301,2.2834,2.5975,2.8331,3.1735,3.05,2.0157,2.404,2.5994,2.8946,3.2177,3.2353
2020-03-23,2.0248,2.1136,2.2209,2.4244,2.5788,2.7381,1.8482,2.1266,2.2032,2.4672,2.6591,2.6315,2.0016,2.2548,2.542,2.7908,3.1478,3.025,1.9654,2.3537,2.5514,2.8289,3.2021,3.22
2020-03-24,1.965,2.0613,2.1746,2.3913,2.5413,2.6986,1.8081,2.0654,2.1639,2.4497,2.6495,2.6289,1.9356,2.1889,2.4974,2.7651,3.1292,3.03,1.9445,2.3196,2.5014,2.8113,3.1902,3.2079
2020-03-25,1.9362,2.0288,2.1463,2.3613,2.5239,2.6825,1.7686,2.0259,2.1265,2.4373,2.6444,2.6289,1.9256,2.1889,2.464,2.7464,3.1326,3.03,1.8831,2.3217,2.4814,2.7919,3.1929,3.2052
2020-03-26,1.9193,2.0075,2.124,2.3388,2.5,2.6588,1.7175,1.9664,2.0824,2.3714,2.5949,2.594,1.8611,2.1489,2.3925,2.6828,3.0949,2.9901,1.8325,2.2271,2.4097,2.7284,3.1742,3.1975
2020-03-27,1.9708,2.0563,2.1708,2.3813,2.5452,2.6975,1.7412,1.9855,2.0713,2.4038,2.6074,2.609,1.8911,2.1689,2.4229,2.6922,3.107,2.9901,1.8307,2.2271,2.3997,2.735,3.1618,3.2001
2020-03-30,1.9238,2.0038,2.1213,2.3431,2.51,2.6663,1.7362,1.9547,2.0454,2.3828,2.6148,2.6142,1.8861,2.1639,2.377,2.6677,3.0982,2.9851,1.8667,2.2471,2.3647,2.7173,3.1604,3.2
2020-03-31,1.9018,1.9775,2.0913,2.3075,2.4775,2.64,1.687,1.9053,2.0086,2.3372,2.5638,2.5899,1.8471,2.1239,2.3193,2.6121,3.0575,2.9476,1.8103,2.2271,2.3147,2.6734,3.1005,3.17
2020-04-01,1.8593,1.9319,2.0368,2.2526,2.4188,2.585,1.6778,1.9062,1.9821,2.3119,2.5287,2.555,1.7297,2.097,2.2753,2.5582,3.0098,2.9201,1.7376,2.1529,2.2517,2.6293,3.0633,3.1475
2020-04-02,1.8538,1.9363,2.0438,2.2588,2.4288,2.5982,1.6548,1.9102,2.0093,2.3366,2.5552,2.5854,1.704,2.0964,2.3,2.5792,3.0202,2.9426,1.708,2.14,2.1933,2.644,3.0633,3.1675
2020-04-03,1.7964,1.8857,2.0025,2.2196,2.395,2.5625,1.6548,1.9311,2.0076,2.3142,2.5546,2.5965,1.7286,2.0887,2.2686,2.5668,3.0413,2.9503,1.6801,2.085,2.1833,2.6287,3.0777,3.1701
2020-04-07,1.4568,1.5713,1.71,1.964,2.1627,2.3539,1.3448,1.6829,1.7925,2.1776,2.4736,2.5112,1.3757,1.7759,1.9783,2.3416,2.8517,2.8853,1.4453,1.8689,2.0329,2.4219,2.9177,3.1003
2020-04-08,1.3722,1.4724,1.5888,1.8266,2.0413,2.2638,1.2044,1.5452,1.6958,2.0454,2.4077,2.4824,1.2927,1.6627,1.893,2.2229,2.7231,2.8353,1.3639,1.795,1.9072,2.3216,2.7996,3.0325
2020-04-09,1.4314,1.5208,1.6433,1.8888,2.0933,2.2957,1.2044,1.6096,1.7177,2.0776,2.4479,2.5226,1.2775,1.6618,1.8575,2.2507,2.7561,2.8452,1.3128,1.7813,1.8367,2.3124,2.8207,3.0389
2020-04-10,1.5058,1.5879,1.7075,1.9486,2.1572,2.3704,1.24,1.6609,1.7615,2.115,2.4673,2.5403,1.3128,1.7164,1.876,2.2903,2.7728,2.8505,1.3074,1.7032,1.9025,2.3425,2.8328,3.0503
2020-04-13,1.5488,1.6278,1.74,1.9771,2.1788,2.39,1.2643,1.6879,1.7569,2.0717,2.4863,2.5658,1.3447,1.7328,1.9118,2.3162,2.7894,2.8604,1.3376,1.7569,1.9232,2.3901,2.841,3.0602
2020-04-14,1.4775,1.5588,1.6825,1.9213,2.1359,2.3463,1.2331,1.6299,1.7035,2.0423,2.4735,2.5591,1.3291,1.6954,1.8824,2.2826,2.7596,2.8492,1.3056,1.7277,1.904,2.3664,2.8226,3.0402
2020-04-15,1.4272,1.5025,1.6284,1.8725,2.1013,2.3257,1.225,1.5816,1.6604,2.028,2.4535,2.5455,1.2995,1.6527,1.8227,2.2492,2.7349,2.8405,1.2526,1.6977,1.8744,2.3296,2.8034,3.0304
2020-04-16,1.4234,1.4963,1.6188,1.8666,2.0938,2.3288,1.2088,1.5688,1.6392,2.0236,2.4379,2.5276,1.2633,1.6392,1.7929,2.2472,2.7158,2.8104,1.2482,1.6857,1.8448,2.3235,2.7878,2.9976
2020-04-17,1.4723,1.55,1.6691,1.93,2.1563,2.3925,1.2257,1.5719,1.6271,2.0293,2.4595,2.559,1.2436,1.6456,1.8111,2.2619,2.7439,2.8356,1.2284,1.6946,1.8458,2.3338,2.8026,3.0101
2020-04-20,1.455,1.5425,1.6713,1.9388,2.1762,2.416,1.2025,1.5393,1.605,2.0262,2.4912,2.592,1.2204,1.628,1.7949,2.2802,2.7765,2.868,1.2258,1.6644,1.8475,2.3733,2.8206,3.0402
2020-04-21,1.41,1.4925,1.6179,1.8742,2.1175,2.3688,1.1826,1.4636,1.5561,1.9871,2.4775,2.5791,1.2109,1.6011,1.7809,2.2202,2.7503,2.851,1.2044,1.6635,1.8328,2.3311,2.8146,3.0302
2020-04-22,1.4015,1.4772,1.5914,1.84,2.0802,2.3369,1.1352,1.3814,1.521,1.8665,2.4475,2.5567,1.2038,1.5557,1.7418,2.1885,2.7204,2.833,1.1681,1.6071,1.7942,2.301,2.7719,3.0253
2020-04-23,1.4144,1.488,1.5999,1.8407,2.0667,2.3165,1.1228,1.3268,1.4707,1.8372,2.3564,2.5227,1.1952,1.5279,1.6865,2.1622,2.6718,2.8106,1.1435,1.5882,1.7488,2.2687,2.7303,3.0003
2020-04-24,1.4487,1.5228,1.6318,1.8774,2.0993,2.3388,1.1279,1.3725,1.4082,1.8385,2.3273,2.51,1.2043,1.5199,1.7187,2.1722,2.6666,2.798,1.1551,1.5871,1.7389,2.2991,2.7072,2.9903
2020-04-26,1.4425,1.5175,1.63,1.8725,2.1013,2.3475,1.1324,1.3734,1.4076,1.8424,2.3376,2.5205,1.2055,1.5229,1.7366,2.1714,2.6709,2.817,1.1745,1.5781,1.7568,2.2994,2.716,2.9908
2020-04-27,1.4463,1.5188,1.6363,1.8742,2.1075,2.3606,1.13,1.3775,1.4182,1.8633,2.3769,2.5345,1.2153,1.5818,1.7593,2.1792,2.6815,2.8107,1.2102,1.6137,1.7813,2.2762,2.7421,3.0053
2020-04-28,1.44,1.5151,1.625,1.8588,2.0913,2.3375,1.1338,1.368,1.4095,1.8463,2.3646,2.5254,1.2129,1.5683,1.7579,2.1701,2.6507,2.8032,1.214,1.6137,1.8131,2.2796,2.7333,3.0004
2020-04-29,1.3986,1.4715,1.5865,1.8078,2.0517,2.314,1.1177,1.34,1.4279,1.7903,2.3253,2.5009,1.2248,1.5651,1.7561,2.1303,2.6328,2.7882,1.2606,1.5893,1.8042,2.2519,2.7062,2.9913
2020-04-30,1.4288,1.5025,1.6188,1.8568,2.0988,2.3575,1.1465,1.3725,1.4395,1.7886,2.3639,2.538,1.19,1.5703,1.7616,2.1517,2.6567,2.8182,1.2598,1.5607,1.7855,2.2733,2.7295,3.0053
2020-05-06,1.4638,1.5524,1.67,1.9111,2.1338,2.3638,1.1616,1.4058,1.5006,1.8361,2.4291,2.5809,1.2018,1.5886,1.8183,2.208,2.6931,2.8759,1.2675,1.5814,1.8193,2.3316,2.7573,3.0474
2020-05-07,1.5075,1.5971,1.7213,1.9727,2.2103,2.4656,1.1919,1.4528,1.5304,1.926,2.5003,2.6298,1.2656,1.659,1.8898,2.3515,2.7413,2.9458,1.3281,1.638,1.872,2.3521,2.7898,3.1153
2020-05-08,1.4776,1.5583,1.6898,1.9313,2.1763,2.4333,1.2134,1.4657,1.5519,1.9362,2.4888,2.6207,1.3275,1.6733,1.8894,2.3507,2.7658,2.9458,1.3457,1.6245,1.8892,2.4311,2.892,3.1253
2020-05-09,1.4813,1.5688,1.71,1.9575,2.2125,2.4538,1.2097,1.4559,1.5641,1.9468,2.5004,2.64,1.3238,1.7035,1.8994,2.3688,2.794,2.9658,1.3398,1.626,1.8878,2.4524,2.9188,3.1305
2020-05-11,1.5218,1.6175,1.7563,2.0063,2.2463,2.4888,1.2194,1.5199,1.6117,2.0187,2.5481,2.6698,1.3338,1.804,2.0004,2.4395,2.9723,3.0208,1.3781,1.7342,2.0145,2.5654,3.0442,3.2291
2020-05-12,1.4754,1.5668,1.6973,1.9601,2.1961,2.4442,1.2225,1.5212,1.6023,2.0247,2.5381,2.6603,1.3938,1.7945,1.9587,2.4179,2.9725,3.0059,1.4298,1.7295,2.0117,2.5404,3.0556,3.22
2020-05-13,1.4458,1.5338,1.6711,1.9311,2.1773,2.4363,1.2381,1.5433,1.6004,2.051,2.5627,2.7076,1.3888,1.7461,1.9421,2.4151,2.9968,3.0284,1.3899,1.733,2.0314,2.54,3.0664,3.2236
2020-05-14,1.415,1.5038,1.6432,1.8887,2.1451,2.4246,1.2334,1.5365,1.5961,2.0131,2.5575,2.6989,1.3938,1.7372,1.9218,2.3722,2.9968,2.991,1.4178,1.7319,2.0421,2.4995,3.0871,3.2237
2020-05-15,1.4325,1.5173,1.6488,1.9,2.1577,2.4363,1.2186,1.524,1.58,1.9702,2.5281,2.682,1.3867,1.7231,1.8797,2.327,2.9586,2.9611,1.3858,1.7133,1.9954,2.458,3.0342,3.2072
2020-05-18,1.4779,1.5663,1.6969,1.955,2.2165,2.5029,1.2561,1.5776,1.6105,2.0592,2.5946,2.7253,1.4296,1.7509,1.9447,2.3983,3.0142,3.0186,1.4242,1.7572,2.0549,2.5324,3.0893,3.2586
2020-05-19,1.5099,1.5945,1.7256,1.9826,2.2371,2.5082,1.2787,1.6117,1.6296,2.1163,2.6157,2.7272,1.435,1.7819,1.9898,2.4336,3.0277,3.0386,1.4597,1.7655,2.0878,2.5731,3.105,3.2769
2020-05-20,1.5225,1.6038,1.7311,1.9811,2.2273,2.4838,1.3128,1.6284,1.629,2.1278,2.6106,2.69,1.4915,1.8126,1.9985,2.4452,3.0219,3.0062,1.4967,1.7969,2.1136,2.6017,3.0964,3.254
2020-05-21,1.5333,1.615,1.7418,1.9893,2.2275,2.4796,1.3328,1.6431,1.6716,2.1576,2.6092,2.685,1.4715,1.8256,2.0061,2.4776,3.0106,2.9987,1.5049,1.8067,2.125,2.6161,3.0851,3.2432
2020-05-22,1.465,1.5384,1.6563,1.8882,2.1335,2.3925,1.3923,1.5947,1.6368,2.045,2.5268,2.6176,1.4506,1.7845,1.9665,2.3875,2.9303,2.9265,1.5235,1.8385,2.0943,2.5341,3.0083,3.1824
2020-05-25,1.545,1.6163,1.7338,1.9763,2.2145,2.4638,1.4574,1.6632,1.7059,2.1377,2.5931,2.6852,1.5033,1.8677,2.0489,2.4717,2.9888,2.9788,1.5607,1.8921,2.1587,2.6367,3.0665,3.2296
2020-05-26,1.6865,1.7526,1.8527,2.0767,2.3004,2.5449,1.529,1.7376,1.7614,2.2295,2.6551,2.7402,1.6568,1.9778,2.1923,2.5781,3.0441,3.0388,1.66,1.9613,2.2948,2.7456,3.1113,3.2706
2020-05-27,1.7763,1.84,1.9433,2.1425,2.3552,2.5805,1.589,1.8594,1.922,2.2956,2.6858,2.7527,1.735,2.1099,2.2778,2.6434,3.0755,3.0414,1.7697,2.0778,2.3744,2.7982,3.1425,3.2811
2020-05-28,1.7532,1.8073,1.894,2.0856,2.3004,2.5302,1.5995,1.8439,1.8999,2.2562,2.6749,2.7201,1.785,2.0992,2.2684,2.6409,3.0583,3.0016,1.7743,2.1803,2.3767,2.7772,3.1376,3.2776
2020-05-29,1.7204,1.7822,1.8779,2.0638,2.2777,2.513,1.601,1.8545,1.8938,2.2241,2.6371,2.7053,1.785,2.0999,2.236,2.615,3.0575,2.9917,1.756,2.2161,2.3845,2.7579,3.1582,3.2736
2020-06-01,1.7028,1.7622,1.8723,2.0769,2.29,2.5236,1.5897,1.8536,1.902,2.2369,2.6643,2.7253,1.755,2.1036,2.2386,2.6348,3.1104,3.0142,1.7466,2.2317,2.3862,2.7831,3.194,3.3017
2020-06-02,1.8556,1.9351,2.0432,2.2308,2.4232,2.6429,1.7018,2.0187,2.039,2.3658,2.7436,2.7852,1.9319,2.2849,2.5024,2.8246,3.2088,3.0916,1.9335,2.4128,2.6031,2.9535,3.2626,3.3612
2020-06-03,1.8738,1.9513,2.055,2.2387,2.445,2.6486,1.8201,2.1431,2.2858,2.372,2.8643,2.7901,2.0649,2.4165,2.5478,2.8267,3.29,3.0892,2.0665,2.4973,2.6566,2.9836,3.3406,3.3807
2020-06-04,2.0128,2.0801,2.1856,2.3733,2.5752,2.7918,1.9201,2.2335,2.3296,2.4656,2.885,2.8301,2.1647,2.4653,2.6546,2.9362,3.3406,3.1368,2.1663,2.5004,2.7593,3.0334,3.3922,3.4106
2020-06-05,1.9978,2.0825,2.2025,2.4,2.6125,2.825,2.0801,2.2572,2.3856,2.5258,2.9,2.8475,2.2214,2.5691,2.7198,2.9443,3.3479,3.1668,2.32,2.6716,2.82,3.0742,3.4103,3.4457
