代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
000905.SH,中证500,2008-05-05,3943.2,4046.68,3895.64,4040.16,47406.4,3917236800
000905.SH,中证500,2008-05-06,4015.55,4086.43,3969.97,4024.99,49186.95,3984170000
000905.SH,中证500,2008-05-07,4001.59,4049.11,3849.98,3850.23,45721.67,3747052800
000905.SH,中证500,2008-05-08,3805.34,3985.2,3796.55,3985.2,38157.52,3182052800
000905.SH,中证500,2008-05-09,4014.17,4049.78,3891.49,3986.24,46621.56,3744927200
000905.SH,中证500,2008-05-12,3926.05,4110.7,3893.39,4069.15,47384.66,3769750400
000905.SH,中证500,2008-05-13,3944.54,4107.59,3932.71,4078.88,57631.08,4698103600
000905.SH,中证500,2008-05-14,4076.88,4171.27,4076.88,4168.49,53809.78,4368368000
000905.SH,中证500,2008-05-15,4186.75,4230.77,4131.25,4131.25,48605.18,3973506800
000905.SH,中证500,2008-05-16,4126.65,4160.4,4005.07,4071.91,38114.05,3065280800
000905.SH,中证500,2008-05-19,4059.28,4100.56,4008.57,4070.05,28111.69,2280592800
000905.SH,中证500,2008-05-20,4070.8,4098.65,3792.15,3813.94,37105.56,3128654600
000905.SH,中证500,2008-05-21,3757.06,3932.3,3663.2,3908.77,38691.32,3440060800
000905.SH,中证500,2008-05-22,3866.7,3958.45,3834.54,3871.55,36601.08,3141597600
000905.SH,中证500,2008-05-23,3857.22,3890.16,3746.01,3829.65,31795.25,2924549200
000905.SH,中证500,2008-05-26,3804.3,3812.31,3726.76,3728.75,30756.67,2832366800
000905.SH,中证500,2008-05-27,3712.76,3752.96,3679,3743.54,21947.59,2010866000
000905.SH,中证500,2008-05-28,3749.6,3864.81,3730.74,3847.26,26996.94,2352387600
000905.SH,中证500,2008-05-29,3839.54,3859.85,3749.22,3749.22,27371.56,2425829800
000905.SH,中证500,2008-05-30,3744.25,3781.33,3695.29,3755.63,23616.65,2134545800
000905.SH,中证500,2008-06-02,3747.59,3804.79,3730.14,3788.15,23023.91,2100802600
000905.SH,中证500,2008-06-03,3789.04,3804.56,3741.41,3771.1,25389.29,2260091600
000905.SH,中证500,2008-06-04,3759.88,3764.57,3667.27,3704.08,22005.99,2051803200
000905.SH,中证500,2008-06-05,3690.86,3705.46,3639.81,3657.49,18761.62,1722546800
000905.SH,中证500,2008-06-06,3662.05,3680.27,3607.24,3629.92,16588.57,1510607000
000905.SH,中证500,2008-06-10,3487.05,3487.05,3297.91,3312.79,18965.35,1887580800
000905.SH,中证500,2008-06-11,3250.44,3270.85,3165.7,3226.92,19510.48,2012634400
000905.SH,中证500,2008-06-12,3209.92,3244.58,3125.09,3197.55,20144.63,2000154000
000905.SH,中证500,2008-06-13,3202.26,3227.48,3042.5,3045.11,16820.47,1758687400
000905.SH,中证500,2008-06-16,3041.7,3076.44,2926.71,2977.82,14351.48,1578075800
000905.SH,中证500,2008-06-17,2974.09,3005.79,2776.85,2791.29,16090.49,1851296800
000905.SH,中证500,2008-06-18,2767.8,2970.4,2684.67,2951.84,22739.11,2635683400
000905.SH,中证500,2008-06-19,2927.16,2936.68,2700.37,2702.8,21026.58,2398157400
000905.SH,中证500,2008-06-20,2718.78,2866.61,2596.84,2764.28,23144.08,2758583800
000905.SH,中证500,2008-06-23,2726.45,2779.01,2693.06,2717.97,14239.34,1667665700
000905.SH,中证500,2008-06-24,2708.78,2818.92,2702.63,2806.77,17395.45,2024482600
000905.SH,中证500,2008-06-25,2805.59,2966.9,2797.12,2966.9,24575.4,2844975200
000905.SH,中证500,2008-06-26,2965.46,3041.37,2939.86,3003.3,27618.91,3042573800
000905.SH,中证500,2008-06-27,2902.02,2920.11,2762.19,2792.71,22544.87,2606642000
000905.SH,中证500,2008-06-30,2762.34,2838.18,2737.75,2813.72,14955.89,1636176900
000905.SH,中证500,2008-07-01,2819.53,2831.91,2741.11,2765.06,15866.18,1701835200
000905.SH,中证500,2008-07-02,2768.72,2848.63,2754.69,2811.23,16359.6,1725578400
000905.SH,中证500,2008-07-03,2776.92,2973.38,2742.74,2941.52,28792.42,3075141200
000905.SH,中证500,2008-07-04,2931.85,2979.8,2913.2,2941.09,26687.54,2687975000
000905.SH,中证500,2008-07-07,2948.69,3096.27,2948.69,3094.85,33447.81,3449253200
000905.SH,中证500,2008-07-08,3101.29,3154.27,3044.67,3142.32,35380.65,3657610800
000905.SH,中证500,2008-07-09,3148.61,3226.2,3146.74,3226.15,39152.51,4209814400
000905.SH,中证500,2008-07-10,3186.59,3264.02,3152.49,3152.49,41032.78,4204745200
000905.SH,中证500,2008-07-11,3133.69,3167.82,3074.06,3132.73,28874.71,3015470800
000905.SH,中证500,2008-07-14,3111.58,3198.61,3100.04,3198.35,25663.63,2604078400
000905.SH,中证500,2008-07-15,3208.55,3231.37,3085.12,3106.33,31645.04,3264524400
000905.SH,中证500,2008-07-16,3072.41,3081.41,2893.36,2948.53,25436.66,2760995600
000905.SH,中证500,2008-07-17,2991.35,3031.89,2901.94,2918.37,22388.29,2392885200
000905.SH,中证500,2008-07-18,2935.65,3026.14,2855.92,3015.8,21928.2,2368238400
000905.SH,中证500,2008-07-21,3002.46,3151.03,2982.51,3139.51,26584.07,2866379600
000905.SH,中证500,2008-07-22,3138.76,3183.19,3126.17,3150.02,26936.39,2921311200
000905.SH,中证500,2008-07-23,3161.21,3180.18,3116.84,3122.69,26330.86,2839507200
000905.SH,中证500,2008-07-24,3137.44,3206.38,3134.97,3200.74,28405.31,3085312800
000905.SH,中证500,2008-07-25,3167.9,3205.58,3148.5,3172.17,25452.62,2639836400
000905.SH,中证500,2008-07-28,3190.28,3229.16,3190.28,3215.85,26343.58,2774236200
000905.SH,中证500,2008-07-29,3179.78,3182.22,3126.02,3150,24861.61,2702892000
000905.SH,中证500,2008-07-30,3184.23,3201.05,3105.96,3132.77,20568.38,2232051800
000905.SH,中证500,2008-07-31,3139.79,3147.65,3015.66,3017.22,18702.05,2087975000
000905.SH,中证500,2008-08-01,3001,3084.1,2958.03,3063.81,18504.37,2068396400
000905.SH,中证500,2008-08-04,3044.14,3067.04,2986.35,2990.17,16174.43,1782789600
000905.SH,中证500,2008-08-05,2988.34,3005.64,2889.26,2897.73,16841.5,1850641600
000905.SH,中证500,2008-08-06,2913.87,2941.4,2857.91,2904.19,16413.69,1805600000
000905.SH,中证500,2008-08-07,2899.85,2931,2871.18,2923.75,15765.32,1778843600
000905.SH,中证500,2008-08-08,2924.93,2924.93,2709.96,2711.96,18351.67,2130970400
000905.SH,中证500,2008-08-11,2699.09,2699.09,2497.27,2508.59,14740.62,1981571200
000905.SH,中证500,2008-08-12,2467.68,2508.43,2436.94,2473.42,11897.03,1628379900
000905.SH,中证500,2008-08-13,2454.89,2496.6,2369.38,2472.3,13507.61,1779557400
000905.SH,中证500,2008-08-14,2458.8,2506.47,2443.88,2483.7,11464.35,1452058800
000905.SH,中证500,2008-08-15,2478.16,2510.96,2446.03,2473.72,10549.42,1357052500
000905.SH,中证500,2008-08-18,2479.39,2483.98,2287.28,2289.3,10770.86,1533633100
000905.SH,中证500,2008-08-19,2255.72,2331.35,2235.71,2327.02,9866.94,1392025700
000905.SH,中证500,2008-08-20,2316.68,2521.08,2287.69,2520.74,18578.12,2633075600
000905.SH,中证500,2008-08-21,2484.83,2535.06,2419.71,2431.1,18688.91,2532928400
000905.SH,中证500,2008-08-22,2412.88,2418.89,2326.27,2382.52,12909.4,1787534000
000905.SH,中证500,2008-08-25,2379.21,2413.88,2348.96,2374.06,10093.47,1403321800
000905.SH,中证500,2008-08-26,2347.81,2347.81,2207.67,2244.99,12068.03,1769271400
000905.SH,中证500,2008-08-27,2230.15,2279.55,2180.94,2237.87,10991.63,1613418800
000905.SH,中证500,2008-08-28,2232.71,2256.96,2216.06,2236.82,9108.68,1326357700
000905.SH,中证500,2008-08-29,2242.16,2334.8,2242.16,2307.16,13186.31,1941791600
000905.SH,中证500,2008-09-01,2290.41,2290.41,2219.52,2238.05,10246.44,1545536500
000905.SH,中证500,2008-09-02,2224.8,2278.49,2198.64,2253.77,9572.97,1544947800
000905.SH,中证500,2008-09-03,2246.73,2268.38,2199.15,2237.28,11834.83,1886649000
000905.SH,中证500,2008-09-04,2233.11,2278.51,2220.64,2254.69,9790.54,1560055700
000905.SH,中证500,2008-09-05,2193.57,2210.75,2145.66,2148.74,11002.53,1746200800
000905.SH,中证500,2008-09-08,2146.75,2160.86,2031.53,2039.89,9762.38,1589464500
000905.SH,中证500,2008-09-09,2044.3,2070.47,2021.82,2057.56,7991.27,1275528300
000905.SH,中证500,2008-09-10,2044.03,2108.6,2025.67,2072.81,9767.18,1534172300
000905.SH,中证500,2008-09-11,2068.18,2089.96,2023.25,2034.25,8257.81,1317529500
000905.SH,中证500,2008-09-12,2032.36,2067.59,2031.21,2038.66,6541.31,1049669100
000905.SH,中证500,2008-09-16,2036.38,2037.68,1981.22,1993.46,8863.74,1494107700
000905.SH,中证500,2008-09-17,1988.78,2013.01,1946.8,1956.04,8321.11,1418320200
000905.SH,中证500,2008-09-18,1915.32,1938.82,1797.08,1899.32,11577.31,2114782800
000905.SH,中证500,2008-09-19,2072.61,2086.83,2049.02,2086.83,14463.08,2308375600
000905.SH,中证500,2008-09-22,2213.53,2276.66,2097.78,2182.79,30099.02,4624438000
000905.SH,中证500,2008-09-23,2108.51,2110.06,2041.97,2042.2,17418.09,2744620200
000905.SH,中证500,2008-09-24,2006.01,2088.55,1984.23,2088.55,13931.77,2176641600
000905.SH,中证500,2008-09-25,2091.39,2158.15,2086.08,2138.07,22516.95,3483687600
000905.SH,中证500,2008-09-26,2144.52,2156.96,2094.7,2136,16948.69,2680439200
000905.SH,中证500,2008-10-06,2092.35,2096.35,2049.36,2054.04,13772.27,2098255000
000905.SH,中证500,2008-10-07,1994.02,2070.72,1972.95,2046.19,12083.12,1870602800
000905.SH,中证500,2008-10-08,2005.91,2033.22,1975.82,1995.61,10426.4,1663567800
000905.SH,中证500,2008-10-09,2034.55,2042.8,1968.9,1969.82,9647.32,1574933700
000905.SH,中证500,2008-10-10,1901.03,1901.03,1836.5,1837.4,10470.09,1914746800
000905.SH,中证500,2008-10-13,1814.54,1872.95,1751.52,1872.95,9525.96,1724762400
000905.SH,中证500,2008-10-14,1932.08,1941.1,1816.32,1816.32,12412.7,2164438200
000905.SH,中证500,2008-10-15,1801.39,1823.7,1781.17,1806.79,7685.64,1400405000
000905.SH,中证500,2008-10-16,1741.12,1756.36,1703.24,1704.57,9117.3,1765187200
000905.SH,中证500,2008-10-17,1717.58,1736.23,1696.72,1726.4,7248.31,1381088700
000905.SH,中证500,2008-10-20,1725.56,1787.9,1705.57,1786.56,8817.55,1673895100
000905.SH,中证500,2008-10-21,1793.66,1824.38,1776.7,1782.66,10723.21,2006458400
000905.SH,中证500,2008-10-22,1765.62,1792.6,1747.46,1748.84,8495.21,1668201000
000905.SH,中证500,2008-10-23,1716.3,1766.59,1706.83,1766.59,7884.69,1546669200
000905.SH,中证500,2008-10-24,1764.81,1777.69,1723.5,1741.18,8281.83,1594093800
000905.SH,中证500,2008-10-27,1711.82,1711.82,1602.52,1604.76,9479.94,1956559800
000905.SH,中证500,2008-10-28,1570.99,1650.79,1562.4,1642.06,9702.79,2015777600
000905.SH,中证500,2008-10-29,1662.04,1665.73,1576.88,1576.93,8899.66,1866442400
000905.SH,中证500,2008-10-30,1585.52,1613.4,1565.72,1590.23,7860.69,1659295900
000905.SH,中证500,2008-10-31,1590.45,1599.16,1553.49,1562.02,6330.08,1375404000
000905.SH,中证500,2008-11-03,1553.88,1563.69,1532.95,1539.8,5742.49,1235494500
000905.SH,中证500,2008-11-04,1533.75,1535.74,1488.65,1513.5,6558.34,1421215300
000905.SH,中证500,2008-11-05,1519.8,1573.52,1519.8,1563.37,9395.45,2062891600
000905.SH,中证500,2008-11-06,1530.03,1542.76,1514.58,1536.6,7472.62,1677552500
000905.SH,中证500,2008-11-07,1512.98,1569.26,1503.63,1561.22,7805.29,1783922800
000905.SH,中证500,2008-11-10,1585.29,1677.38,1585.29,1676.28,14716.18,3189206600
000905.SH,中证500,2008-11-11,1671.24,1702.18,1651.59,1662.85,16453.41,3485224400
000905.SH,中证500,2008-11-12,1648.09,1704.23,1642.4,1704.23,12408.51,2682596000
000905.SH,中证500,2008-11-13,1686.07,1802.61,1680.77,1784.5,23358.01,4750786800
000905.SH,中证500,2008-11-14,1802.25,1867.49,1781.72,1867.49,27946.49,5505034000
000905.SH,中证500,2008-11-17,1864.31,1959.07,1851.87,1959.07,29771.64,5653591200
000905.SH,中证500,2008-11-18,1949.21,1971.66,1806.52,1816.29,33473.21,6397610800
000905.SH,中证500,2008-11-19,1803.41,1949.46,1803.41,1944.33,28116.67,5343702000
000905.SH,中证500,2008-11-20,1916.87,1990.3,1900.52,1948.68,31237.57,5982260000
000905.SH,中证500,2008-11-21,1890.98,1973.28,1833.98,1921.04,28432.15,5508317600
000905.SH,中证500,2008-11-24,1920.55,1938.47,1839.09,1842.34,19928.18,3720208400
000905.SH,中证500,2008-11-25,1869.02,1886.46,1780.91,1827.64,14645.96,2811945200
000905.SH,中证500,2008-11-26,1825.34,1857.71,1806.09,1834.77,12264.35,2396311000
000905.SH,中证500,2008-11-27,1961.97,1965.65,1860.99,1861.52,24949.45,4753992000
000905.SH,中证500,2008-11-28,1845.3,1868.33,1821.17,1841.45,15691.04,3074142400
000905.SH,中证500,2008-12-01,1836.42,1919.48,1820.53,1919.48,19239.2,3717694400
000905.SH,中证500,2008-12-02,1878.35,1973.1,1868.94,1957.32,26973.62,5021672400
000905.SH,中证500,2008-12-03,1972.4,2039.93,1972.17,2039.93,32814.53,5942907600
000905.SH,中证500,2008-12-04,2062.64,2110.67,2034.64,2037.72,42039.81,7428472800
000905.SH,中证500,2008-12-05,2024.41,2098.66,2020.55,2098.66,29363.41,5136628800
000905.SH,中证500,2008-12-08,2128.68,2190.53,2120.54,2190.53,41126.88,6981108800
000905.SH,中证500,2008-12-09,2196.03,2196.03,2123.93,2134.58,36671.06,6084504400
000905.SH,中证500,2008-12-10,2123.04,2199.78,2113.15,2195.74,31491.95,5286668000
000905.SH,中证500,2008-12-11,2195.48,2203.3,2125.85,2127.18,31272.5,5162982400
000905.SH,中证500,2008-12-12,2107.48,2118.59,2001.18,2031.99,25898.83,4550982000
000905.SH,中证500,2008-12-15,2063.91,2082.77,2021.05,2073.03,20954.74,3619602800
000905.SH,中证500,2008-12-16,2058.67,2110.57,2008.41,2110.24,20925.26,3611541600
000905.SH,中证500,2008-12-17,2117.65,2164.59,2110.06,2136.31,26668.87,4433061600
000905.SH,中证500,2008-12-18,2135.68,2176.46,2118.3,2175.36,24748.3,4187199200
000905.SH,中证500,2008-12-19,2175.76,2216.89,2169.87,2194.99,28998.09,4816794400
000905.SH,中证500,2008-12-22,2196.39,2213,2154.43,2193.48,25287.37,4255994000
000905.SH,中证500,2008-12-23,2197.79,2197.79,2052.62,2054.53,26470.4,4576610000
000905.SH,中证500,2008-12-24,2020.96,2043.15,1985.82,2010.1,19212.72,3431408800
000905.SH,中证500,2008-12-25,2015.96,2035.84,1966.54,2003.49,15710.04,2818966400
000905.SH,中证500,2008-12-26,2006.13,2018.14,1976.08,1983.76,12123.27,2128847600
000905.SH,中证500,2008-12-29,1977.21,1991.57,1928.07,1984.76,10981.06,2006006800
000905.SH,中证500,2008-12-30,1983.46,2004.64,1961.8,1971.47,12617.91,2226918400
000905.SH,中证500,2008-12-31,1973.41,1983.13,1938.01,1939.43,11495.27,1991663600
000905.SH,中证500,2009-01-05,1969.63,2020.24,1962.62,2020.24,14270.97,2471822800
000905.SH,中证500,2009-01-06,2016.87,2093.6,2005.33,2091.89,22243.17,3832598000
000905.SH,中证500,2009-01-07,2092.74,2120.21,2082.55,2104.92,23634.99,4015590000
000905.SH,中证500,2009-01-08,2069.22,2087.16,2034.4,2052.3,19587.53,3359260800
000905.SH,中证500,2009-01-09,2050.32,2107.77,2050.32,2107.77,19044.19,3158556400
000905.SH,中证500,2009-01-12,2105.15,2162.35,2100.04,2137.84,23213.02,3801176800
000905.SH,中证500,2009-01-13,2116.11,2125.46,2078.06,2081.67,19715.79,3335596600
000905.SH,中证500,2009-01-14,2078.45,2160.06,2078.45,2160.06,22494.69,3764292800
000905.SH,中证500,2009-01-15,2143.05,2208.35,2135.7,2181.06,29894.73,5011255200
000905.SH,中证500,2009-01-16,2192.03,2228.9,2186.16,2195.63,32618.55,5314701600
000905.SH,中证500,2009-01-19,2209.13,2221.24,2166.09,2192.81,25413.38,4078084800
000905.SH,中证500,2009-01-20,2188.61,2214.84,2170.9,2214.84,20146.17,3227392400
000905.SH,中证500,2009-01-21,2187.18,2236.44,2178.54,2217.63,24186.16,3876439600
000905.SH,中证500,2009-01-22,2232.81,2260.5,2222.5,2256.37,26330.93,4205226800
000905.SH,中证500,2009-01-23,2253.32,2265.42,2233.5,2238.08,23236.93,3778117600
000905.SH,中证500,2009-02-02,2258.51,2306.77,2245.26,2306.77,25777.29,4270051200
000905.SH,中证500,2009-02-03,2307.89,2369.65,2300.98,2369.65,38558.19,6388214800
000905.SH,中证500,2009-02-04,2380.62,2423.92,2370.01,2423.89,42964.7,6984697600
000905.SH,中证500,2009-02-05,2421.36,2436.69,2362.23,2384.76,46971.84,7374412000
000905.SH,中证500,2009-02-06,2390.24,2496.59,2390.24,2493.74,49084.11,7656355200
000905.SH,中证500,2009-02-09,2528.8,2580.75,2500.54,2579.23,60635.86,9083411200
000905.SH,中证500,2009-02-10,2564.75,2653.21,2535.65,2653.21,55539.62,8170515200
000905.SH,中证500,2009-02-11,2609.01,2723.46,2594.93,2658.05,65689.36,9507355200
000905.SH,中证500,2009-02-12,2666.49,2707.92,2587.19,2707.92,55066.3,8019710400
000905.SH,中证500,2009-02-13,2714.64,2808.48,2704.66,2805.01,64099.27,9003952000
000905.SH,中证500,2009-02-16,2833.29,2854.56,2777.42,2854.44,65944.51,9069168800
000905.SH,中证500,2009-02-17,2844.22,2844.22,2734.37,2738.58,62711.3,8506908800
000905.SH,中证500,2009-02-18,2676.81,2736.59,2630.71,2632.91,49543.14,6899599200
000905.SH,中证500,2009-02-19,2661.6,2696.78,2629.34,2687.49,41448.72,5701030400
000905.SH,中证500,2009-02-20,2694.78,2776.96,2671.18,2776.96,45854.19,6004358000
000905.SH,中证500,2009-02-23,2769.63,2878.5,2753.85,2871.79,56054.95,7358042400
000905.SH,中证500,2009-02-24,2838.24,2884.01,2746.02,2754.24,65175.42,8599346400
000905.SH,中证500,2009-02-25,2780.34,2803.51,2677.26,2771.1,51891.9,6865757600
000905.SH,中证500,2009-02-26,2769.24,2800.21,2535.53,2571.28,48693.37,6572775600
000905.SH,中证500,2009-02-27,2528.6,2542.55,2396.31,2416.95,36073.54,5318000000
000905.SH,中证500,2009-03-02,2385.84,2485.02,2382.02,2478.81,26009.58,3733312000
000905.SH,中证500,2009-03-03,2416.11,2526.85,2398.81,2499.83,31008.49,4413214800
000905.SH,中证500,2009-03-04,2508.27,2654.4,2508.27,2651.41,44645.78,6125446400
000905.SH,中证500,2009-03-05,2680.32,2710.02,2608.13,2671.58,51259.01,7033177600
000905.SH,中证500,2009-03-06,2621.23,2676.36,2608.56,2653.47,36270.06,5080774400
000905.SH,中证500,2009-03-09,2661.95,2692.75,2528.61,2536.01,36123.35,5060505200
000905.SH,中证500,2009-03-10,2505.93,2601.5,2498.25,2601.42,24646.29,3574068800
000905.SH,中证500,2009-03-11,2646.61,2655.22,2575,2587.37,31050.01,4386897600
000905.SH,中证500,2009-03-12,2572.39,2604.78,2507.23,2597.23,26997.57,3826516000
000905.SH,中证500,2009-03-13,2606.88,2625.61,2564.15,2569.63,26094.44,3603512800
000905.SH,中证500,2009-03-16,2563.02,2604,2539.91,2603.06,22066.73,3129485200
000905.SH,中证500,2009-03-17,2608.23,2708.35,2594.12,2699.59,39274.48,5424980000
000905.SH,中证500,2009-03-18,2711.17,2778.15,2707.79,2734.55,49738.3,6832836800
000905.SH,中证500,2009-03-19,2737.38,2797.16,2733.7,2797.16,48946.59,6584960000
000905.SH,中证500,2009-03-20,2799.79,2802.71,2731.71,2784.11,48491.3,6433374800
000905.SH,中证500,2009-03-23,2784.89,2846.63,2779.7,2843.88,55202.99,7075225600
000905.SH,中证500,2009-03-24,2871.44,2877.45,2835.2,2865.33,56429.65,7237215200
000905.SH,中证500,2009-03-25,2849.92,2873.13,2785.55,2785.66,49097.24,6492544400
000905.SH,中证500,2009-03-26,2784.89,2853.51,2746.8,2853.41,43450.43,5707036400
000905.SH,中证500,2009-03-27,2871.39,2894.51,2852.93,2877.88,54233.56,6967899200
000905.SH,中证500,2009-03-30,2880.53,2904.59,2866.86,2883.21,44630.6,5737614800
000905.SH,中证500,2009-03-31,2825.93,2914.2,2808.61,2914.13,46324.45,5966752000
000905.SH,中证500,2009-04-01,2924.39,2978.1,2924.31,2962.84,59892.53,7632927200
000905.SH,中证500,2009-04-02,2972.74,2996.39,2952.76,2965.74,60820.1,7637608000
000905.SH,中证500,2009-04-03,2983.22,2990.07,2909.83,2934.25,53780.56,6673960000
000905.SH,中证500,2009-04-07,2941.39,2968.53,2925.74,2968.52,42619.37,5302473600
000905.SH,中证500,2009-04-08,2959.81,2969.81,2867.17,2867.17,48390.87,6157879600
000905.SH,中证500,2009-04-09,2862.11,2915.07,2838.63,2915.02,39259.89,4987113600
000905.SH,中证500,2009-04-10,2932.01,3012.25,2921.61,3009.38,58445.92,7207993600
000905.SH,中证500,2009-04-13,3030.7,3055.65,3019.16,3050.37,63427.18,7799488800
000905.SH,中证500,2009-04-14,3047.77,3102.79,3031.59,3099.43,63983.01,7693697600
000905.SH,中证500,2009-04-15,3084.04,3143.82,3055.25,3143.82,70090.82,8377547200
000905.SH,中证500,2009-04-16,3151,3182.58,3097.54,3159.26,71982.01,8666548000
000905.SH,中证500,2009-04-17,3152.36,3171.86,3083.64,3119.42,64153.36,7686481600
000905.SH,中证500,2009-04-20,3111.47,3205.88,3109.9,3205.88,60484.82,7352907200
000905.SH,中证500,2009-04-21,3173.53,3225.11,3142.12,3205.08,64569.55,7986817600
000905.SH,中证500,2009-04-22,3219.34,3235.45,3021.41,3042.64,70079.57,8605184000
000905.SH,中证500,2009-04-23,3013.09,3080.25,2978.65,3059.71,44693.52,5531876000
000905.SH,中证500,2009-04-24,3070.35,3082.5,3034.45,3036.76,43044.32,5248337600
000905.SH,中证500,2009-04-27,3034.24,3042.8,2903.3,2916.11,42036.18,5313056800
000905.SH,中证500,2009-04-28,2900.09,2959.95,2897.8,2959.95,36611.43,4436508400
000905.SH,中证500,2009-04-29,2963.21,3043.41,2954.86,3040.04,46072.69,5619987600
000905.SH,中证500,2009-04-30,3051.14,3096.76,3040.75,3086.22,51201.1,6232040000
000905.SH,中证500,2009-05-04,3096.39,3190.27,3096.39,3190.25,57233.99,6919200800
000905.SH,中证500,2009-05-05,3208.27,3234.13,3183.39,3220.62,61104.21,7295732800
000905.SH,中证500,2009-05-06,3215.6,3264.58,3204.31,3264.58,62139.53,7298700000
000905.SH,中证500,2009-05-07,3278.99,3285.77,3177.95,3242.63,69303.82,8137389600
000905.SH,中证500,2009-05-08,3227.22,3274.57,3196.79,3257.59,63375.19,7786254400
000905.SH,中证500,2009-05-11,3269.02,3275.12,3134.44,3134.57,63792.59,7906633600
000905.SH,中证500,2009-05-12,3105.86,3212.18,3101.32,3212.14,41206.38,5082708800
000905.SH,中证500,2009-05-13,3215.97,3247.84,3201.03,3234.15,49842.04,6144825200
000905.SH,中证500,2009-05-14,3211.21,3256.53,3200.11,3246.56,48007.41,5912391600
000905.SH,中证500,2009-05-15,3255.45,3285.45,3238.68,3270.74,48465.22,5894569600
000905.SH,中证500,2009-05-18,3265.01,3297.54,3211.39,3295.65,46772.3,5631385600
000905.SH,中证500,2009-05-19,3313.91,3338.25,3302.75,3325.53,60721.18,7139058400
000905.SH,中证500,2009-05-20,3328.12,3343.66,3302.74,3306.47,58970.95,7000282400
000905.SH,中证500,2009-05-21,3288.24,3309.32,3225.55,3247.48,58565.55,7006288000
000905.SH,中证500,2009-05-22,3235.41,3283.5,3227.19,3254.53,42179.22,4963798000
000905.SH,中证500,2009-05-25,3176.16,3277.69,3152.54,3271.5,48546.11,5660734400
000905.SH,中证500,2009-05-26,3274.63,3319.12,3271.91,3274.85,54668.8,6107910400
000905.SH,中证500,2009-05-27,3287.99,3300.22,3241.22,3276.75,43419.59,5049246800
000905.SH,中证500,2009-06-01,3302,3335.07,3296.12,3332.34,49070.39,5643238800
000905.SH,中证500,2009-06-02,3346.07,3366.74,3333.46,3353.92,57437.79,6442180800
000905.SH,中证500,2009-06-03,3351.78,3380.36,3346.97,3380.19,58096.24,6517747600
000905.SH,中证500,2009-06-04,3373.38,3384.36,3321.27,3375.87,57924.2,6513106000
000905.SH,中证500,2009-06-05,3379.92,3393.08,3352.63,3355.78,51543.45,5816471600
000905.SH,中证500,2009-06-08,3355.91,3380.71,3321.77,3350.24,47467.26,5272072400
000905.SH,中证500,2009-06-09,3347.86,3366.91,3282,3366.91,48034.54,5632299200
000905.SH,中证500,2009-06-10,3373.03,3403.28,3363.88,3403.21,51214.8,6120367600
000905.SH,中证500,2009-06-11,3399.55,3422.13,3363.97,3383,51232.5,6096411200
000905.SH,中证500,2009-06-12,3376.6,3391.37,3281.25,3309.59,47444.32,5553930800
000905.SH,中证500,2009-06-15,3303.74,3356.71,3296.58,3356.71,34958.7,4094414400
000905.SH,中证500,2009-06-16,3330.63,3357.44,3317.83,3349.35,35431.88,4079970400
000905.SH,中证500,2009-06-17,3346.65,3406.91,3334.17,3403.96,41820.82,4898256800
000905.SH,中证500,2009-06-18,3410.63,3432.09,3406.33,3431.28,52809.18,5963087200
000905.SH,中证500,2009-06-19,3433.2,3448.84,3415.75,3434.06,56530.02,6473725200
000905.SH,中证500,2009-06-22,3451.87,3454.9,3393.32,3405.13,49661.98,5753126000
000905.SH,中证500,2009-06-23,3365.24,3421.24,3353.03,3392.11,41856.43,4905319600
000905.SH,中证500,2009-06-24,3394.77,3431.44,3384.48,3431.44,43397.16,4976474800
000905.SH,中证500,2009-06-25,3435,3441.58,3411.53,3427.47,44201.46,5137264400
000905.SH,中证500,2009-06-26,3433.73,3453.61,3419.37,3448.46,44240.56,5012472000
000905.SH,中证500,2009-06-29,3451.78,3484.23,3444.98,3476.79,52383.61,5934657600
000905.SH,中证500,2009-06-30,3483.58,3484.94,3439.77,3452.26,47235,5349181600
000905.SH,中证500,2009-07-01,3446.45,3503.75,3444.47,3503.75,55239.86,6084860000
000905.SH,中证500,2009-07-02,3516.31,3540.64,3500.89,3540.51,65457.12,7183764800
000905.SH,中证500,2009-07-03,3519.7,3584.86,3507.18,3584.86,69740.53,7513046400
000905.SH,中证500,2009-07-06,3593.62,3601.91,3557.67,3592.64,70797.47,7451406400
000905.SH,中证500,2009-07-07,3588.67,3616.17,3563.27,3589.19,65799.67,7132237600
000905.SH,中证500,2009-07-08,3567.59,3640.34,3560.11,3633.43,56294.04,6014804000
000905.SH,中证500,2009-07-09,3637.39,3701.79,3631.3,3701.79,72900.66,7523964800
000905.SH,中证500,2009-07-10,3706.56,3747.12,3697.98,3719.97,74303.35,7785624800
000905.SH,中证500,2009-07-13,3711.45,3782.11,3705.43,3754.34,73043.44,7567251200
000905.SH,中证500,2009-07-14,3762.32,3813.88,3762.32,3813.88,71842.67,7436959200
000905.SH,中证500,2009-07-15,3824.33,3850.96,3820.24,3848.63,82599.12,8436083200
000905.SH,中证500,2009-07-16,3860.68,3873.33,3821.24,3829.21,84405.7,8434861600
000905.SH,中证500,2009-07-17,3827.25,3862.29,3809.5,3852.86,76006.66,7608516800
